avg Time (s),avg CPU (%),avg Mem (%),avg Mem Total (MB),avg Mem Used (MB),avg Protocol (FPS),avg Protocol RTT (ms),avg GPU0 (%),avg GPU0 Mem (%),avg GPU0 Encode (%),avg GPU0 Decode (%),avg GPU0 Mem Total (MB),avg GPU0 Mem Used (MB)
31.5,35.7734375,55.09375,16313.0,9075.078125,0.0,0.0,27.359375,16.29765625,0.0,0.0,6144.0,1001.328125
