avg Time (s),avg CPU (%),avg Mem (%),avg Mem Total (MB),avg Mem Used (MB),avg Protocol (FPS),avg Protocol RTT (ms),avg GPU0 (%),avg GPU0 Mem (%),avg GPU0 Encode (%),avg GPU0 Decode (%),avg GPU0 Mem Total (MB),avg GPU0 Mem Used (MB)
33.5,38.852500000000006,62.838235294117645,16313.0,10334.220588235294,0.0,0.0,36.4264705882353,22.448823529411765,0.0,0.0,6144.0,1379.1176470588234
