avg Time (s),avg CPU (%),avg Mem (%),avg Mem Total (MB),avg Mem Used (MB),avg Protocol (FPS),avg Protocol RTT (ms),avg GPU0 (%),avg GPU0 Mem (%),avg GPU0 Encode (%),avg GPU0 Decode (%),avg GPU0 Mem Total (MB),avg GPU0 Mem Used (MB)
40.0,26.470000000000002,58.096774193548384,16313.0,9540.451612903225,0.0,0.0,34.225806451612904,19.565806451612907,0.0,0.0,6144.0,1202.2903225806451
